Language,ProjectName,CommitHash,List_of_CI_impacted_files,Commit_Message
PHP,ezsystems/ezpublish-kernel,https://github.com/ezsystems/ezpublish-kernel/commit/c37e1cb0013fd5b25c7663edec5af4cacb4a6f27,[.travis.yml],Move kernel to version 7.0 and bump requriments to Symfony 3.x  To begin with this will start as a `7.0` branch  acting as a sort of `develop` branch. So: keep on targeting changes towards master or stable branches as normal  only breaking changes goes just into `7.0` branch  For features that are also relevant to 6.x typically in a bc safe way into master  then adaptions to clean up 7.x into `7.0` branhc as seperate pr afterwards _(can be tmp commit on original PR during review)_.
PHP,ezsystems/ezpublish-kernel,https://github.com/ezsystems/ezpublish-kernel/commit/233587af0b093ab74b4fc241fd57a27a084e4736,[.travis.yml],Move kernel to version 7.0 and bump requriments to Symfony 3.3 & PHP 7.1  To begin with this will start as a `7.0` branch  acting as a sort of `develop` branch. So: keep on targeting changes towards master or stable branches as normal  only breaking changes goes just into `7.0` branch  For features that are also relevant to 6.x typically in a bc safe way into master  then adaptions to clean up 7.x into `7.0` branhc as seperate pr afterwards _(can be tmp commit on original PR during review)_.  In regards to PHP 7.1 bump: Both Symfony 4 and newer versions of Doctrine requires PHP 7.1. And it is now avaiable on RHEL via RHSCL 3.0  upcomming Debian 17.10  only major distro missing it right now is Debian where it is currently in testing. So for Debian users this means either using testing packages or use thirdparty packages of PHP 7.1 or 7.2 until official packages reaches stable channel.  [Composer] Bump PHP requirement to 7.1 to align with other v2 packages (and Sf4 + Doctrine DBAL 2.6)
PHP,ezsystems/ezpublish-kernel,https://github.com/ezsystems/ezpublish-kernel/commit/d8e7fff933892661807b9e1b91d7d91d38840856,[.travis.yml],Move kernel to version 7.0 and bump requriments to Symfony 3.3 & PHP 7.1  To begin with this will start as a `7.0` branch  acting as a sort of `develop` branch. So: keep on targeting changes towards master or stable branches as normal  only breaking changes goes just into `7.0` branch  For features that are also relevant to 6.x typically in a bc safe way into master  then adaptions to clean up 7.x into `7.0` branhc as seperate pr afterwards _(can be tmp commit on original PR during review)_.  In regards to PHP 7.1 bump: Both Symfony 4 and newer versions of Doctrine requires PHP 7.1. And it is now avaiable on RHEL via RHSCL 3.0  upcomming Debian 17.10  only major distro missing it right now is Debian where it is currently in testing. So for Debian users this means either using testing packages or use thirdparty packages of PHP 7.1 or 7.2 until official packages reaches stable channel.  [Composer] Bump PHP requirement to 7.1 to align with other v2 packages (and Sf4 + Doctrine DBAL 2.6)
PHP,firefly-iii/firefly-iii,https://github.com/firefly-iii/firefly-iii/commit/e6cfe040b51adee1289da56505c03dd81ca476ac,[.travis.yml],Clean up some javascript  small fix for the test reporter
PHP,firefly-iii/firefly-iii,https://github.com/firefly-iii/firefly-iii/commit/b5fc36a8e18540b5be335c24c96e56f0561fc637,[.travis.yml],Clean up test stuff.
PHP,forkcms/forkcms,https://github.com/forkcms/forkcms/commit/b67e40df72d595effcfca24e561ccb2fb14daeda,[app/config/config.yml],Add $sitePath into Thumbnails  Add $sitePath into Thumbnails  Refactor out PATH_WWW  we now use the parameter “site.path_www”.
PHP,fossology/fossology,https://github.com/fossology/fossology/commit/252f6630c6defb8d89ea118923a7213d56ed0f73,[.travis.yml],chore(travis): Simplified travis.yml * Removed unused dependencies. * Removed caching for apt  because travis does not recommend it. * Refactored matrix build config. * Use yaml referencing to simplify compiler installation.
PHP,fossology/fossology,https://github.com/fossology/fossology/commit/88f6de2e8ce47f736df1bd8de9095a968cf8015e,[.travis.yml],fix(travis): Fix page deploy stage  The skip_cleanup was set to true  so new cleanup should set to false. Also  since we have not opted in for dplv2  it is wise to keep skip_cleanup.  Signed-off-by: Gaurav Mishra <mishra.gaurav@siemens.com>
PHP,gantry/gantry5,https://github.com/gantry/gantry5/commit/b0c67f0b21185867d92147bf04511125c1eee100,[.travis.yml],More travis Wordpress plugin deployment cleanup
PHP,glpi-project/glpi,https://github.com/glpi-project/glpi/commit/c157afd15a4211efbb729d3b553e15a2d9b1f55c,[.circleci/config.yml;.travis.yml],Refactor dependencies install options
PHP,hautelook/AliceBundle,https://github.com/hautelook/AliceBundle/commit/6ec4fde1c7b4c587fa2efae8ba2ab97e0158b1a5,[.travis.yml],Fix lowest deps (#236)  - use workaround function for using composer without xdebug - fix the check done to decide if the ocular phar should be downloaded or not - fixed required PHP versions - fix the lower dependency - cleanup composer.json
PHP,humhub/humhub,https://github.com/humhub/humhub/commit/e2002ab4aacb6ac47dbba9b4c47fc7c83230100c,[.travis.yml],:construction_worker: Cleanup travis.yml
PHP,idno/known,https://github.com/idno/known/commit/0eb18b6ed36dfb64405c8c6d4612c4cc6743190e,[.travis.yml],Remove PHP 5.6 support from Travis  Finally bid goodbye to PHP 5.6 support in testing  as part of a cleanup of the travis testing scripts.
PHP,idno/known,https://github.com/idno/known/commit/a5ad7cbe56d433dd3a53f725a4bbdf2d37e0ab77,[.travis.yml],Remove version binding  Continuing the cleanup and attempt to get the travis scripts working again  remove the "precise" requirement. I've other scripts that function without this  and so I believe the problem is here  not with travis.
PHP,invoiceninja/invoiceninja,https://github.com/invoiceninja/invoiceninja/commit/89a68801e4fea21021e02eb0e00ac8a685c9baa5,[.travis.yml],Clean up browser console
PHP,jaggedsoft/php-binance-api,https://github.com/jaggedsoft/php-binance-api/commit/5ddc8c7cd906b2fbd840202e781cb6e2517945e1,[.travis.yml],Documentation clean up
PHP,jaggedsoft/php-binance-api,https://github.com/jaggedsoft/php-binance-api/commit/fd6f698ebd2ff208c911a0560c64b69d9029d7f8,[.travis.yml],cleanup travis config
PHP,jaggedsoft/php-binance-api,https://github.com/jaggedsoft/php-binance-api/commit/1cbfcb124af3ac25b9a1f270136a91ab9d7dc2f4,[.travis.yml],cleanup travis config
PHP,jeckman/YouTube-Downloader,https://github.com/jeckman/YouTube-Downloader/commit/f046beea5c3f6369855f957f1b49b0f3eb54921d,[.travis.yml],Clean up .travis.yml
PHP,jenssegers/imagehash,https://github.com/jenssegers/imagehash/commit/378a2bee05d27054bfca8ce1ac972e680ffe29f0,[.travis.yml],travis: PHP 7.0 nightly added  cleanup
PHP,kanboard/kanboard,https://github.com/kanboard/kanboard/commit/a40f3e7a3072ae5509f464e8997b62e27c3e404e,[.travis.yml],Fix travis config after refactoring
PHP,kint-php/kint,https://github.com/kint-php/kint/commit/2f74744fb9c3ba181ca44b3770de15ab0475e08c,[.travis.yml],TravisCI cleanup
PHP,kirki-framework/kirki,https://github.com/kirki-framework/kirki/commit/d5985f24121888336b83c2648186e4db3ce8678a,[.travis.yml],Build/PHPCS: move command line arguments to the ruleset  ... and clean up the command in the Travis script.  This will also ensure that devs will run the same command without having to remember the exact settings.
PHP,liip/LiipImagineBundle,https://github.com/liip/LiipImagineBundle/commit/7be24b85e98655a28170561a3b4944be6e972592,[.travis.yml],test mongodb on php7 via adapter and cleanup composer.json file
PHP,liip/LiipImagineBundle,https://github.com/liip/LiipImagineBundle/commit/bc0ed2b4d35ce7c24d40e23aed189bd83f580a02,[.travis.yml],[2.0] refactored travis config to execute php 7.1 tests with simple-phpunit (#1029)
PHP,liip/LiipImagineBundle,https://github.com/liip/LiipImagineBundle/commit/e90ed50bb0020dbdd5d488df3e20f891f315442f,[.travis.yml],cleanup travis and upgrade coveralls
PHP,liip/LiipImagineBundle,https://github.com/liip/LiipImagineBundle/commit/0f87bedfafd66e9d4dde4be309200562a21edcc6,[.travis.yml],cleanup double newlines in .travis.yml and reorder global env vars
PHP,livewire/livewire,https://github.com/livewire/livewire/commit/6dd064c70e0914c5293cbb2fd4d3e9e8b7e8c96b,[.travis.yml],Clean up travis script
PHP,mailgun/mailgun-php,https://github.com/mailgun/mailgun-php/commit/8c2ffbfd3f993d0c8623679af53f9e57dc99cd4b,[.travis.yml],Improve Travis build (#231)  * Improve Travis build  * Added more shields  * bugfiz  * minor  * bash fix  * Update min version  * Remove test code  * Refactor
PHP,matomo-org/matomo,https://github.com/matomo-org/matomo/commit/e1d5ccb487c261c7e71d8c64d28f3f7de13d34aa,[.travis.yml],Restructure travis build. This now builds PHP 5.3/5.4/5.5 x 3 Testsuites + all PHP x whole test (for code coverage)
PHP,matomo-org/matomo,https://github.com/matomo-org/matomo/commit/c5f227505d786af28552e59bd6350503991da14f,[.travis.yml],Clean up travis file
PHP,microsoft/msphpsql,https://github.com/microsoft/msphpsql/commit/0be6d079d1bdb458fee3f5bb42b49974a11c1762,[.travis.yml],Clean up
PHP,microsoft/msphpsql,https://github.com/microsoft/msphpsql/commit/154e4cbed889d9bbcc9dc7d1e8909c670572df67,[.travis.yml],clean up
PHP,minkphp/MinkSelenium2Driver,https://github.com/minkphp/MinkSelenium2Driver/commit/f0dea7d4b59d23ac21b7b523f123595d7975d5f7,[.travis.yml],Cleanup travis configuration
PHP,mongodb/mongo-php-library,https://github.com/mongodb/mongo-php-library/commit/8361528cecd7da22b408beac239565c80af1fb1c,[.travis.yml],Update Travis to use ext-mongodb 1.4.0RC1  This removes the redundant "devel" matrix entry and refactors the config to inherit/override global environment vars.
PHP,moodle/moodle,https://github.com/moodle/moodle/commit/2a6ac3f84467edc624bc2f84a4c4e70f944cc5e8,[.travis.yml],MDL-55421 travis: check npm/grunt on multiple npm versions  This is a backport of the patch from MDL-55048  Check npm install and grunt execution on the higest and lowest node versions. Included some minor tweaks along the way:  * Move the grunt execution into scripts part of the configuration (that way   the grunt output is not collapsed and is easily visible in build output).  * Restructure the install section to be task based (thanks to Eloy for   the suggestion) and as such  don't run composer install on the grunt   task (speed up the build slightly).  * Switch around the grunt job to a matrix include so that every   variation of grunt job doesn't need to be excluded.   ( https://docs.travis-ci.com/user/customizing-the-build/#Explicity-Including-Jobs )
PHP,moodle/moodle,https://github.com/moodle/moodle/commit/6981a039c87f1612a029c5fa8fb2028d3ef76cfa,[.travis.yml],MDL-53019 travis: Don't run 5.6 mysql unit tests and minor cleanup
PHP,moodle/moodle,https://github.com/moodle/moodle/commit/7402479c457b9d1b9949f47a7d2f3669010d5328,[.travis.yml],MDL-55048 travis: check npm/grunt on multiple npm versions  Check npm install and grunt execution on the higest and lowest node versions. Included some minor tweaks along the way:  * Move the grunt execution into scripts part of the configuration (that way   the grunt output is not collapsed and is easily visible in build output).  * Restructure the install section to be task based (thanks to Eloy for   the suggestion) and as such  don't run composer install on the grunt   task (speed up the build slightly).  * Switch around the grunt job to a matrix include so that every   variation of grunt job doesn't need to be excluded.   ( https://docs.travis-ci.com/user/customizing-the-build/#Explicity-Including-Jobs )
PHP,moodle/moodle,https://github.com/moodle/moodle/commit/33d6ef326651e646b32b4e7ea824748f71c9f083,[.travis.yml],MDL-55421 travis: check npm/grunt on multiple npm versions  This is a backport of the patch from MDL-55048  Check npm install and grunt execution on the higest and lowest node versions. Included some minor tweaks along the way:  * Move the grunt execution into scripts part of the configuration (that way   the grunt output is not collapsed and is easily visible in build output).  * Restructure the install section to be task based (thanks to Eloy for   the suggestion) and as such  don't run composer install on the grunt   task (speed up the build slightly).  * Switch around the grunt job to a matrix include so that every   variation of grunt job doesn't need to be excluded.   ( https://docs.travis-ci.com/user/customizing-the-build/#Explicity-Including-Jobs )
PHP,moodle/moodle,https://github.com/moodle/moodle/commit/a67cb58e000e9c26086d68b7ffbaefd6d668a042,[.travis.yml],MDL-69273 travis: Move exttests check to after_script  The result of the final command `script` phase determines the build result.  The cleanup belongs in the `after_script` phase.
PHP,moodle/moodle,https://github.com/moodle/moodle/commit/3e144d2a0baa3df17adbb567bf79eb089319b99d,[.travis.yml],MDL-69273 travis: Move exttests check to after_script  The result of the final command `script` phase determines the build result.  The cleanup belongs in the `after_script` phase.
PHP,moodle/moodle,https://github.com/moodle/moodle/commit/4f36e9dd4c8d882078cc38ff489e4b79b0a56961,[.travis.yml],MDL-69273 travis: Move exttests check to after_script  The result of the final command `script` phase determines the build result.  The cleanup belongs in the `after_script` phase.
PHP,moodle/moodle,https://github.com/moodle/moodle/commit/b226665e806e22bd698b71f54a3673d3fbb5e1c1,[.travis.yml],MDL-69273 travis: Move exttests check to after_script  The result of the final command `script` phase determines the build result.  The cleanup belongs in the `after_script` phase.
PHP,moodle/moodle,https://github.com/moodle/moodle/commit/78079c3f2bac6afc2ca1e5aa5b8a73783f86f682,[.travis.yml],MDL-69273 travis: Move exttests check to after_script  The result of the final command `script` phase determines the build result.  The cleanup belongs in the `after_script` phase.
PHP,moodle/moodle,https://github.com/moodle/moodle/commit/99a8358b85a907bc0527b7d811e91708a091db45,[.travis.yml],MDL-69273 travis: Move exttests check to after_script  The result of the final command `script` phase determines the build result.  The cleanup belongs in the `after_script` phase.
PHP,neos/flow-development-collection,https://github.com/neos/flow-development-collection/commit/7c9753798e54e03fa9dc18fde22b84c9ba9db228,[.travis.yml],Cleanup and similarize travis configuration
PHP,netz98/n98-magerun2,https://github.com/netz98/n98-magerun2/commit/044b30a90d619bbde055351b3f550891b06a0193,[.travis.yml],Restructure travis setup for Magento 2.3.0
PHP,netz98/n98-magerun,https://github.com/netz98/n98-magerun/commit/852bc7bf8dbcdc2a2d6430fe30a418aba752fd0b,[.travis.yml],Cleanup PHP versions in build matrix
PHP,nuxsmin/sysPass,https://github.com/nuxsmin/sysPass/commit/c503baa4a37437644b9d34bef3c3cfadbf3ce687,[.travis.yml],* [MOD] Code refactoring * [ADD] Added PHP 7.2 to Travis CI  Signed-off-by: nuxsmin <nuxsmin@syspass.org>
PHP,opensourcepos/opensourcepos,https://github.com/opensourcepos/opensourcepos/commit/3b411bbefc8c107eea769eb5352fd59b60ff5dbb,[.travis.yml],Skip cleanup after deploy
PHP,oroinc/crm-application,https://github.com/oroinc/crm-application/commit/97e5ccb5110d2e6b9595f1c5cd20c21572397d58,[app/config/config.yml],BAP-1301: Refactor pin Tabs titles - Removed OroCRM title suffix
PHP,oroinc/crm-application,https://github.com/oroinc/crm-application/commit/e68a62780a860f5e6303b48829a6b8beb42478ea,[app/config/config.yml],BAP-1896: Localize BAP's and OroCRM's form types which deals with names - update form types with full names - refactored autocomplete search templates and services
PHP,oroinc/crm-application,https://github.com/oroinc/crm-application/commit/228db8a62d127b11e488c725eb84264295d5a76b,[app/config/config.yml],BAP-2275: Fix skipped test after Grid refactoring and Flexible removing  - change CRM bundles loading
PHP,oroinc/crm-application,https://github.com/oroinc/crm-application/commit/3ce21948ff21eb69240f9df5d316f3e6580fdb46,[app/config/config.yml],BAP-10995: DBAL Message Queue Transport  - queue  topic - session - message producer - message consumer - clean up - test for DBALMessageConsumer - bundle integration - bundle tests - RedeliverOrphanMessagesExtension - RedeliverOrphanMessagesExtension test - rename DBAL->Dbal - rename DBAL->Dbal - implement receiveNoWait - add RedeliverOrphanMessagesExtension priority - update configs - catch all exception by producer - declare queue on install or migration - tests for migration - polling interval option - docs - orphan_time  polling_interval options - create queues command - create queues command - delay feature - add delayMessage to driver - reject message on exception dbal extension - remove unused tests - fix exception messages - update reject message on exception dbal extension - move redeliver count header to extention - dbal transport factory - remove amqp from README - fix tests - changes according to comments - changes according to comments - web installer - fix DriverException namespace - fix update query for postgres - describe wny update query is so terrible
PHP,oroinc/crm-application,https://github.com/oroinc/crm-application/commit/ef2240faf447d02ca51dc5e40df17b749bfc6b99,[config/dist/config.yml],BAP-18279: Move feature configuration YAML files cache from Application cache to System cache (#23383)  - add Oro\Bundle\UIBundle\Provider\ControllerClassProvider to cache all controllers in System cache - refactor Oro\Bundle\NavigationBundle\Title\TitleReader\AnnotationsReader to use ControllerClassProvider - remove unneeded cache for TitleTemplate annotations (service "oro_navigation.cache.title_annotations") - refactor Oro\Bundle\NavigationBundle\Title\TitleReader\TitleReaderRegistry - refactor Oro\Bundle\SecurityBundle\Annotation\Loader\AclAnnotationLoader to use ControllerClassProvider - refactor Oro\Bundle\HelpBundle\Model\HelpLinkProvider to use ControllerClassProvider - refactor Oro\Bundle\NavigationBundle\Title\TranslationExtractor to use ControllerClassProvider - refactor Oro\Bundle\ActionBundle\Configuration\OperationConfigurationValidator to use ControllerClassProvider - remove deprecated Oro\Bundle\ActionBundle\Condition\RouteExists - remove dependency to HelpBundle from package manager (DistributionKernel)
